,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1292,"@Airtel_Presence You can contact me today anytime. I am at home today, so you can send your engineer too.",FALSE,0,Airtel_Presence,04-04-2017 04:32,FALSE,8.49063E+17,8.49118E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",manojrao53,0,FALSE,FALSE,NA,NA
1293,"@Airtel_Presence No. Don't call me ab tak 20-25 cl kiye kuch kam nahi kia so don't call me kuch kam ke nahi apkae agent's 
@Airtel_Presence",FALSE,0,Airtel_Presence,04-04-2017 04:31,FALSE,8.49054E+17,8.49117E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sandeep91592979,0,FALSE,FALSE,NA,NA
1294,@Airtel_Presence Are you people really poor at delivering what you promise or you have just decided to annoy us?,FALSE,0,Airtel_Presence,04-04-2017 04:30,FALSE,NA,8.49117E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",muzam1l,0,FALSE,FALSE,NA,NA
1295,@Airtel_Presence Only if you guys helped in reality <ed><U+00A0><U+00BD><ed><U+00B8><U+008F>,FALSE,0,Airtel_Presence,04-04-2017 04:29,FALSE,8.4887E+17,8.49117E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bruce_mishra,0,FALSE,FALSE,NA,NA
1296,@Airtel_Presence i am not asking you my offer. i have a problem with airtel. if you're not understanding  then why you're sitting on there,FALSE,0,Airtel_Presence,04-04-2017 04:29,FALSE,8.49031E+17,8.49117E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jatindeka2017,0,FALSE,FALSE,NA,NA
1297,@airtelindia @Airtel_Presence And the nodel and appellate officers are more chutiyas bc. Still asking them to deact… https://t.co/PN3EkegPwk,FALSE,0,B_B_The,04-04-2017 04:29,TRUE,8.49116E+17,8.49117E+17,706903614,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",B_B_The,0,FALSE,FALSE,NA,NA
1298,@airtelindia @Airtel_Presence unable to call and also very few people can call me after lot many tries. worst network right now . please,FALSE,0,airtelindia,04-04-2017 04:28,FALSE,NA,8.49117E+17,176355348,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rahuldesirable,0,FALSE,FALSE,NA,NA
1299,@airtelindia @Airtel_Presence  i m facing the worst  experience of Airtel in past 30 days.@airtelindia Please solve this . unable to call,FALSE,0,airtelindia,04-04-2017 04:27,FALSE,NA,8.49116E+17,176355348,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rahuldesirable,0,FALSE,FALSE,NA,NA
1300,"@airtelindia @Airtel_Presence, wow really forced me to stay with bc company and didn't give me the plans they told me. Made me chutiya bc.",FALSE,0,airtelindia,04-04-2017 04:27,FALSE,NA,8.49116E+17,176355348,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",B_B_The,0,FALSE,FALSE,NA,NA
1301,@Airtel_Presence 7908020838,FALSE,0,Airtel_Presence,04-04-2017 04:27,FALSE,8.48971E+17,8.49116E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rishipratimm,0,FALSE,FALSE,NA,NA
1302,"@Airtel_Presence Dear team Airtel, I have never seen such worst service like Airtel in generating bills by any telecom service.",FALSE,0,Airtel_Presence,04-04-2017 04:26,FALSE,NA,8.49116E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Nidhisangat,0,FALSE,FALSE,NA,NA
1303,@Airtel_Presence ministry of telecommunications should punish airtel for its misdeeds,FALSE,2,Airtel_Presence,04-04-2017 04:26,FALSE,8.49115E+17,8.49116E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",avnishjaindun,0,FALSE,FALSE,NA,NA
1304,@Airtel_Presence my airtel 7636895230.,FALSE,0,Airtel_Presence,04-04-2017 04:25,FALSE,8.49031E+17,8.49116E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jatindeka2017,0,FALSE,FALSE,NA,NA
1305,@Airtel_Presence looks like airtel has enough customers so they dont bother about their issues. 2/2,FALSE,0,Airtel_Presence,04-04-2017 04:25,FALSE,NA,8.49116E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pragalbhgarg,0,FALSE,FALSE,NA,NA
1306,RT @chiragmull: @Airtel_Presence @airtelindia @airtelnews @vkasshu thanks for the tweet Airtel isn't even bothered about a small customer t…,FALSE,0,NA,04-04-2017 04:25,FALSE,NA,8.49116E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chiragmull,1,TRUE,FALSE,NA,NA
1307,@Airtel_Presence i'm pissed off because of your pathetic customer support. There's no way to reach you by phone and no reply here 1/2,FALSE,0,Airtel_Presence,04-04-2017 04:24,FALSE,NA,8.49116E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pragalbhgarg,0,FALSE,FALSE,NA,NA
1308,15 days &amp; counting! Simple plan change request has become a nightmare. Poorest customer support! @Airtel_Presence @AjaiPuri @soodmanu72,FALSE,0,NA,04-04-2017 04:24,FALSE,NA,8.49115E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",abhinavshrimali,0,FALSE,FALSE,NA,NA
1309,@Airtel_Presence Query: can I use 349 pack for 3G sim? Reason why we did nt Receive msg in 3G number,FALSE,0,Airtel_Presence,04-04-2017 04:24,FALSE,NA,8.49115E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sanknar1,0,FALSE,FALSE,NA,NA
1310,@Airtel_Presence 2/2 so in future consumer will have to call customer care to know on which phone the offer is available?,FALSE,0,Airtel_Presence,04-04-2017 04:23,FALSE,NA,8.49115E+17,103323813,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",Saadali_,0,FALSE,FALSE,NA,NA
1311,"@Airtel_Presence 1/2 when i called customer care they told that you will not get any data benefit on iPhone.
This is pathetic service",FALSE,0,Airtel_Presence,04-04-2017 04:22,FALSE,NA,8.49115E+17,103323813,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",Saadali_,0,FALSE,FALSE,NA,NA
1312,@Airtel_Presence https://t.co/oTjxDrs6y6,FALSE,0,Airtel_Presence,04-04-2017 04:22,FALSE,NA,8.49115E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",786magic001,0,FALSE,FALSE,NA,NA
1313,Kikiki @Airtel_Presence https://t.co/QOdMW2v9Pp,FALSE,0,NA,04-04-2017 04:22,FALSE,NA,8.49115E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DinakarOffbeat,0,FALSE,FALSE,NA,NA
1314,@winsandip @Airtel_Presence I think you'll like this https://t.co/ggyuxxwPpg,FALSE,1,winsandip,04-04-2017 04:22,FALSE,8.48868E+17,8.49115E+17,181458857,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",123aswin123,1,FALSE,FALSE,NA,NA
1315,"@shubham_gulati_ @Airtel_Presence @Airtel @JioCare Try doing this, might help you....  https://t.co/i5M6CJ7UcR",FALSE,0,shubham_gulati_,04-04-2017 04:21,FALSE,8.4893E+17,8.49115E+17,2324974459,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",123aswin123,0,FALSE,FALSE,NA,NA
1316,"@akashsinghtomer @Airtel_Presence Airtel feasibility tests are fake, follow these steps and get a better speeds..... https://t.co/i5M6CJ7UcR",FALSE,0,akashsinghtomer,04-04-2017 04:19,FALSE,8.48921E+17,8.49114E+17,7.58618E+17,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",123aswin123,0,FALSE,FALSE,NA,NA
1317,@Airtel_Presence Anshuman called me day before yesterday and I was told that he would call me up the next day but I… https://t.co/ldz8dFh34v,FALSE,0,Airtel_Presence,04-04-2017 04:18,TRUE,8.48803E+17,8.49114E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sakethabhi,0,FALSE,FALSE,NA,NA
1318,"@Airtel_Presence I already gave my contact number 3 days ago.
Check DM",FALSE,0,Airtel_Presence,04-04-2017 04:17,FALSE,8.49109E+17,8.49114E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnubhawGoyal,0,FALSE,FALSE,NA,NA
1319,"@Airtel_Presence Do you plan on trying to rectify y issue, today , at least?!",FALSE,0,Airtel_Presence,04-04-2017 04:17,FALSE,NA,8.49114E+17,103323813,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",123aswin123,0,FALSE,FALSE,NA,NA
1320,@Airtel_Presence Please cancel the service request (SR no- 59899239) for DTH. I don't want your engineer to unneces… https://t.co/rC9u80ho3Y,FALSE,0,Airtel_Presence,04-04-2017 04:16,TRUE,8.49102E+17,8.49113E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shub_91,0,FALSE,FALSE,NA,NA
1321,@Airtel_Presence Thank you Adya and hoping for the resolution on this by 7th,FALSE,0,Airtel_Presence,04-04-2017 04:13,FALSE,8.49112E+17,8.49113E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",imbevda,0,FALSE,FALSE,NA,NA
1322,"I recharge yesterday and none of it has been activated, @Airtel_Presence your customer care sucks! Give me a call asap",FALSE,0,NA,04-04-2017 04:12,FALSE,NA,8.49112E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",priyankakumblek,1,FALSE,FALSE,NA,NA
1323,@Airtel_Presence I get a call from airtel but still internet pack is not activated.. Kindly update me. 9871601646,FALSE,0,Airtel_Presence,04-04-2017 04:11,FALSE,8.48813E+17,8.49112E+17,103323813,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",anujkashyapp,0,FALSE,FALSE,NA,NA
1324,@Airtel_Presence @airtelindia 10 am to 5 pm,FALSE,0,ErNitishMishra,04-04-2017 04:11,FALSE,8.48883E+17,8.49112E+17,2153857162,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ErNitishMishra,0,FALSE,FALSE,NA,NA
1325,Fraud @Airtel_Presence @airtelindia . Not evening replying in DM. #airtel #fraudairtel @rsprasad https://t.co/mFecFSO6y8,FALSE,0,NA,04-04-2017 04:11,FALSE,NA,8.49112E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BeingSamurai,0,FALSE,FALSE,NA,NA
1326,You guys have such a bad service! I can't get through your customer care since yesterday! @Airtel_Presence,FALSE,0,NA,04-04-2017 04:10,FALSE,NA,8.49112E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",priyankakumblek,0,FALSE,FALSE,NA,NA
1327,@Airtel_Presence I'm in trouble with my Airtel number. Pls provide help !,FALSE,0,Airtel_Presence,04-04-2017 04:10,FALSE,NA,8.49112E+17,103323813,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",johnypaul12,0,FALSE,FALSE,NA,NA
1328,@airtelindia @Airtel_Presence r you giving me the plan? I have been using this network since I was a kid. Don't make me jump to another. 2/2,FALSE,0,airtelindia,04-04-2017 04:09,FALSE,NA,8.49112E+17,176355348,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sandeeptsk55,0,FALSE,FALSE,NA,NA
1329,@iKappal @airtelindia @Airtel_Presence  <U+0BAA><U+0BBE><U+0BB0><U+0BCD><U+0BA4><U+0BCD><U+0BA4><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0B9F><U+0BBE> <U+0B89><U+0BA9><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0B86><U+0BAA><U+0BCD><U+0BAA><U+0BC1> <U+0BB5><U+0BC8><U+0,FALSE,0,iKappal,04-04-2017 04:07,FALSE,8.49105E+17,8.49111E+17,439904061,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Iam_Sugu,0,FALSE,FALSE,NA,NA
1330,@airtelindia The whole town is buzzing with your 349 prepaid plan and I haven't got it. It's showing the same fr 549. @Airtel_Presence 1/2,FALSE,0,airtelindia,04-04-2017 04:07,FALSE,NA,8.49111E+17,176355348,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sandeeptsk55,0,FALSE,FALSE,NA,NA
1331,@Airtel_Presence Please call me and fix today's appointment. Yesterday technician called and fixed 6 pm appointment but did not come,FALSE,0,Airtel_Presence,04-04-2017 04:07,FALSE,8.48794E+17,8.49111E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GuptaAshish571,0,FALSE,FALSE,NA,NA
1332,Hello @Airtel_Presence may I expect a response to my DMs?,FALSE,0,NA,04-04-2017 04:06,FALSE,NA,8.49111E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",baikunth,0,FALSE,FALSE,NA,NA
1333,"@Airtel_Presence @airtelindia Tried calling your customer care for raising DTH complaint, call is not answered by any of ur representatives",FALSE,0,Airtel_Presence,04-04-2017 04:05,FALSE,NA,8.49111E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KrishnaRachumal,0,FALSE,FALSE,NA,NA
1334,Dear @Airtel_Presence our org. Recently ported from Vodafone. Feedback from pan India employees about ur network. G… https://t.co/PTHUTYUtTN,FALSE,1,NA,04-04-2017 04:04,TRUE,NA,8.4911E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tusharghuge,1,FALSE,FALSE,NA,NA
1335,@Airtel_Presence yesterday i tweeted that i have been facing problems of 4G speed during evening and night but there's no response yet!,FALSE,0,Airtel_Presence,04-04-2017 04:03,FALSE,NA,8.4911E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sandeep_287,0,FALSE,FALSE,NA,NA
1336,@rahul1810 @Airtel_Presence This is a network problem or SIM issue. Operator should resolve.,FALSE,0,rahul1810,04-04-2017 04:02,FALSE,8.46692E+17,8.4911E+17,72277532,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IamAbhishekA,0,FALSE,FALSE,NA,NA
1337,@Airtel_Presence U guys said no premium roaming charges 4m 1st April. Being charged 2.5paise/sec for all roaming outgoing calls.,FALSE,0,Airtel_Presence,04-04-2017 04:01,FALSE,NA,8.4911E+17,103323813,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",VJ_1985,0,FALSE,FALSE,NA,NA
1338,RT @paramjit2k: Day 4: No updates from dear airtel support  @airtelindia @Airtel_Presence @htTweets @timesofindia @PTI_News https://t.co/O5…,FALSE,0,NA,04-04-2017 04:00,FALSE,NA,8.49109E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nv_ram82,1,TRUE,FALSE,NA,NA
1339,@DoT_India @airtelindia supposed to scrap the Outgoing Roaming Premium Charges but They Are Still Charging The Prem… https://t.co/fhVJnTTFyF,FALSE,0,DoT_India,04-04-2017 03:59,TRUE,NA,8.49109E+17,7.35363E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i_yashwant_,0,FALSE,FALSE,NA,NA
1340,@Airtel_Presence I have an open complaint. I have asked many times over PM about its status but no reply. Any update Here?,FALSE,0,Airtel_Presence,04-04-2017 03:59,FALSE,8.47579E+17,8.49109E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mryogeshbansal,0,FALSE,FALSE,NA,NA
1341,@Airtel_Presence I wish you're serious.,FALSE,0,Airtel_Presence,04-04-2017 03:57,FALSE,8.49079E+17,8.49109E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iamraghvan,0,FALSE,FALSE,NA,NA
1342,@Airtel_Presence Im waiting for a follow up call,FALSE,0,Airtel_Presence,04-04-2017 03:56,FALSE,8.48803E+17,8.49108E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sakethabhi,0,FALSE,FALSE,NA,NA
1343,@Airtel_Presence I have requested many times for different channels those are available on other dth platforms.If  dont improve I will left,FALSE,0,Airtel_Presence,04-04-2017 03:56,FALSE,NA,8.49108E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sandeep__thakur,0,FALSE,FALSE,NA,NA
1344,Airtel Girl on its ad @Airtel_Presence says about fastest network..Mumbai local me 3G Kya 1G bhi nahi chalta between Thane-Dadar!,FALSE,0,NA,04-04-2017 03:56,FALSE,NA,8.49108E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",imbevda,0,FALSE,FALSE,NA,NA
1345,@Airtel_Presence Parsvanth Prestiage Sector 93 A Noida Uttar Pradesh India PIN 201304,FALSE,0,Airtel_Presence,04-04-2017 03:55,FALSE,8.49108E+17,8.49108E+17,103323813,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",amolakh,0,FALSE,FALSE,NA,NA
1346,"RT @kailash2525: 2 months 6 days left to be eligible for port from @ideacellular @idea_cares to @reliancejio @Airtel_Presence etc.
@trai pl…",FALSE,0,NA,04-04-2017 03:54,FALSE,NA,8.49108E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KAPILSINGHAL97,1,TRUE,FALSE,NA,NA
1347,@Airtel_Presence No updates yet. Let me know how do i raise issues with airtel,FALSE,0,Airtel_Presence,04-04-2017 03:54,FALSE,8.47753E+17,8.49108E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",twtpankaj,0,FALSE,FALSE,NA,NA
1348,@Airtel_Presence I have 4G phone but at my pincode 812005 airtel has no reach of 4G can i use 1Gb 3G daily on 346 plan ?,FALSE,0,Airtel_Presence,04-04-2017 03:54,FALSE,NA,8.49108E+17,103323813,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",oyerohitraj,0,FALSE,FALSE,NA,NA
1349,@Airtel_Presence How is it resolved it's still just two bars in sector 93 a noida,FALSE,0,Airtel_Presence,04-04-2017 03:54,FALSE,8.49108E+17,8.49108E+17,103323813,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",amolakh,0,FALSE,FALSE,NA,NA
1350,@Airtel_Presence I already did . Please check and let me know if any further details required.<ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BE><ed><U+00B4><U+0098> https://t.co/QQ5Cyy9gIb,FALSE,0,Airtel_Presence,04-04-2017 03:53,FALSE,NA,8.49108E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",omnarayanssm,0,FALSE,FALSE,NA,NA
1351,@Airtel_Presence No one has contacted me yet. Why there's so much delay in your service?,FALSE,0,Airtel_Presence,04-04-2017 03:53,FALSE,8.48138E+17,8.49108E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nijanthan_v,0,FALSE,FALSE,NA,NA
1352,"@Airtel_Presence @Airtel @airtelindia recharged with 346 2 days ago,, can't use internet now. Pathetic customer assistance.",FALSE,0,Airtel_Presence,04-04-2017 03:52,FALSE,NA,8.49107E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rounakIX,0,FALSE,FALSE,NA,NA
1353,<U+0BA8><U+0BC6><U+0B9F><U+0BCD> <U+0BB8><U+0BCD><U+0BAA><U+0BC0><U+0B9F><U+0BCD> <U+0B90><U+0B9F><U+0BBF><U+0BAF><U+0BBE><U+0BB5> <U+0BB5><U+0BBF><U+0B9F> <U+0B95><U+0BAE><U+0BCD><U+0BAE><U+0BBF><U+0BAF><U+0BBE> <U+0BB5><U+0B9A><U+0BCD><U+0B9A><U+0BBF><U+0BA9><U+0BC1> <U+0B87><U+0BA8><U+0BCD><U+0BA4> @Airtel_Presence  <U+0BAE><U+0BC2><U+0BA4><U+0BC7><U+0BB5><U+0BBF> <U+0BAA><U+0BC6><U+0B9F><U+0BCD> <U+0BB5><U+0BC8><U+0B95><U+0BCD><U+0B95><U+0BC1><U+0BA4><U+0BC1>. https://t.co/a1X2KHKsIX,FALSE,2,NA,04-04-2017 03:52,FALSE,NA,8.49107E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RazKoLu,0,FALSE,FALSE,NA,NA
